Name,long,lat
Sig 8059100,-93.52144060199998,45.15728499300008
Sig 8025600,-93.32517965899996,45.06033617500003
Sig 8011700,-93.33002662499996,44.82718675300003
Sig 8057965,-93.55558412899995,45.21018640400007
Sig 803200001,-93.35654610599994,45.12338349900006
Sig 803200003,-93.35663896799997,45.12331780000005
Sig 803200004,-93.35655883099997,45.12303783700003
Sig 803200006,-93.35608966799998,45.12302056300007
Sig 803200008,-93.35604400699998,45.12304468800005
Sig 803200009,-93.35609094599994,45.12333151500007
Sig 805100001,-93.35664583599998,45.11615187900003
Sig 805100003,-93.35668627999996,45.11611931300007
Sig 805100004,-93.35666405399996,45.11595051600005
Sig 805100006,-93.35620960099999,45.11589118300003
Sig 805100007,-93.35618310099994,45.11591486700007
Sig 805100009,-93.35621643799999,45.11617250700004
Sig 801680006,-93.35641299999997,45.10870100000005
Sig 801680001,-93.35675570899997,45.10898193100007
Sig 801680003,-93.35680137299994,45.10871091300004
Sig 801680008,-93.35637948699997,45.10896034500007
Sig 801680005,-93.35675121799994,45.10868709100004
Sig 802570001,-93.35657989799995,45.09435969300006
Sig 802570003,-93.35664101799995,45.09409783100006
Sig 802570005,-93.35656762399998,45.09398759600003
Sig 802570006,-93.35623774399994,45.09398222900006
Sig 802570008,-93.35619043799994,45.09398750700007
Sig 802570009,-93.35619156199994,45.09424233000004
Sig 802570011,-93.35623260299997,45.09432522300006
Sig 590,-93.31834954199996,44.94852133700005
Sig 59002,-93.31887433499998,44.94823496500004
Sig 59004,-93.31887998499997,44.94820175000007
Sig 59009,-93.31834682199997,44.94810976500003
Sig 804230003,-93.32095570799999,45.10877125600007
Sig 804230004,-93.32093374499999,45.10878988900004
Sig 8025900,-93.32371322199998,45.05408811700005
Sig 9010615,-93.32230331099998,45.05195003600005
Sig 8026800,-93.31909455199997,45.04374898600003
Sig 802590001,-93.32371463399994,45.05435996000006
Sig 802590003,-93.32373656099998,45.05430623000007
Sig 802590004,-93.32365947299996,45.05412326100003
Sig 802590006,-93.32357494899998,45.05408187700004
Sig 802590007,-93.32320454499995,45.05413542400004
Sig 802590008,-93.32318554599999,45.05417675400003
Sig 802590010,-93.32326988299997,45.05439796700006
Sig 802590011,-93.32332526699997,45.05441969900005
Sig 802680001,-93.31959740099995,45.04410070900008
Sig 802680002,-93.31962917599998,45.04406791400004
Sig 802680004,-93.31953947499994,45.04386723600004
Sig 802680006,-93.31948263899994,45.04384189100006
Sig 802680007,-93.31912429299996,45.04381637700004
Sig 802680009,-93.31909648499999,45.04385011300008
Sig 802680010,-93.31921001599994,45.04402642900004
Sig 802680011,-93.31930119899994,45.04408366900003
Sig 8012600,-93.33573931299998,45.12166227700004
Sig 801260001,-93.33615124899995,45.12162030700006
Sig 801260002,-93.33619931299995,45.12158119000003
Sig 801260006,-93.33580758199997,45.12130599000005
Sig 801260007,-93.33575443199999,45.12134494000003
Sig 801260008,-93.33571938499995,45.12135927000003
Sig 801260009,-93.33572707199994,45.12159169700004
Sig 801260010,-93.33574980599997,45.12163175500007
Sig 801260012,-93.33593393899997,45.12159759000008
Sig 47901,-93.28961825999994,44.99926027300006
Sig 47904,-93.28938965699996,44.99902842700004
Sig 47907,-93.28943177199994,44.99926493100003
Sig 803380001,-93.33418944899995,45.02839735200007
Sig 803380003,-93.33393974899997,45.02814781900003
Sig 803380005,-93.33380787599998,45.02811658300004
Sig 803380006,-93.33346522699998,45.02831663100005
Sig 803380007,-93.33346288399997,45.02834945000006
Sig 803380009,-93.33365938999998,45.02856614200005
Sig 803380011,-93.33381210299996,45.02858097700005
Sig 802770002,-93.32924210399995,44.85722409800007
Sig 802770003,-93.32926720999995,44.85704593900005
Sig 802770005,-93.32900854599995,44.85703644100005
Sig 901980001,-93.23950340599998,44.84810434600007
Sig 901980005,-93.23964974199998,44.84784840400005
Sig 901980007,-93.23928288199994,44.84784461200007
Sig 901980009,-93.23920694299994,44.84788931800006
Sig 901980010,-93.23911860899995,44.84806765500008
Sig 901980012,-93.23915697499996,44.84810157000004
Sig 901980004,-93.23967363399998,44.84787855200005
Sig 901980003,-93.23959054099998,44.84803858900005
Sig 802100001,-93.34501417799999,45.05391793500007
Sig 802100004,-93.34500850099994,45.05371970200008
Sig 802100005,-93.34484337799995,45.05368964700006
Sig 802100008,-93.34484241799998,45.05388317200004
Sig 17701,-93.21779520899997,44.99166316500003
Sig 17703,-93.21783002299998,44.99164184300002
Sig 17705,-93.21778543199997,44.99143792300003
Sig 17707,-93.21761283099994,44.99143767300006
Sig 17709,-93.21756062699995,44.99146390100003
Sig 17710,-93.21755664199998,44.99164062500006
Sig 17712,-93.21759018399996,44.99165875700004
Sig 62401,-93.22420290199994,44.99158422300007
Sig 62405,-93.22397290599997,44.99156719900003
Sig 801320001,-93.60834371299995,44.93474709100008
Sig 801320004,-93.60817486899998,44.93449048800005
Sig 801320006,-93.60789016899997,44.93457737900007
Sig 801320007,-93.60800221299996,44.93473954200005
Sig 800520001,-93.32040656099997,45.05951014900006
Sig 800520004,-93.32066165399999,45.05918849000005
Sig 800520006,-93.32036355799994,45.05909699000006
Sig 800520009,-93.32008749899995,45.05940589200003
Sig 800520010,-93.32012496399994,45.05945108600008
Sig 5604,-93.28791954399998,44.95543766000003
Sig 902070001,-93.33082686799997,45.08036106600008
Sig 902070002,-93.33085333999998,45.08033016500008
Sig 902070004,-93.33082449699998,45.08006223900003
Sig 902070006,-93.33077692199998,45.08003598800008
Sig 902070007,-93.33060503099995,45.08004340300005
Sig 902070009,-93.33058095899997,45.08034034400004
Sig 902070010,-93.33060605199995,45.08037126800008
Sig 84905,-93.26881599399997,44.99862219800008
Sig 84904,-93.26884951999995,44.99859492200005
Sig 76402,-93.26496929399997,44.97259037000003
Sig 76403,-93.26507895199995,44.97247249100008
Sig 76405,-93.26486143999995,44.97234307000008
Sig 76407,-93.26470650799996,44.97247807800005
Sig 800950001,-93.32912525399996,44.89816030300005
Sig 800950006,-93.32886520199997,44.89801353600006
Sig 800950007,-93.32887539699999,44.89814063200004
Sig 893,-93.24365609399996,44.99158810800003
Sig 902998701,-93.34961997899995,44.96781492300005
Sig 902998704,-93.34959250099996,44.96745123700003
Sig 902998705,-93.34916096899997,44.96745274600005
Sig 902998707,-93.34912846699996,44.96778037500007
Sig 901500002,-93.30918394799994,45.06662478900006
Sig 901500003,-93.30919842799995,45.06641708200004
Sig 901500005,-93.30878634799996,45.06637652900008
Sig 901500007,-93.30874162499998,45.06661694800005
Sig 901840001,-93.30810992499994,45.06968986200008
Sig 901840003,-93.30821206599995,45.06949776300007
Sig 901840005,-93.30783758899997,45.06937310800004
Sig 901840007,-93.30768684299994,45.06957295000007
Sig 902480003,-93.28810312499996,44.86361442100008
Sig 902600003,-93.34855193199996,44.86401476200007
Sig 902600004,-93.34814090999998,44.86399424100006
Sig 902983001,-93.50762641999995,45.03591438400008
Sig 902983003,-93.50763910899997,45.03566291800007
Sig 8010300,-93.37661783999994,45.09961995500004
DF 4162801,-93.55568124299998,44.96692690200007
DF 4162802,-93.26511987899994,44.92044492700006
DF 4162804,-93.24708703599998,44.89882216800004
DF 9999901,-93.36541062699996,45.00719564200006
DF 9999902,-93.66596899899997,44.94500900000003
DF 4162813,-93.54669835799996,44.98201001700005
DF 9999903,-93.27261508699996,45.01865351100002
DF 9999904,-93.32963697199995,44.81611046100005
DF 9999905,-93.32941425799999,44.81606238400008
DF 9999907,-93.39221209599998,45.00733255500006
DF 9999908,-93.38927252999997,45.00750066400008
DF 9900501,-93.44010755199997,44.94245775100006
DF 9900502,-93.44785699899995,44.94065900000004
DF 4108201,-93.55250999899994,44.89192300000008
DF 4108202,-93.55362462999994,44.89283437100005
DF 4115301,-93.30297104099998,45.01315812000007
DF 411530102,-93.30133363999994,45.01326753700005
DF 411530103,-93.28619600999997,45.01291813400007
DF 411530104,-93.28431683099996,45.01319125500004
DF 4102100,-93.30974350399998,45.03577554200007
DF 9999909,-93.67843735799994,44.90618471000005
DF 9900600,-93.32756826399998,45.03677610500006
DF 9900700,-93.21463323499995,44.97076866000003
SL 4012201,-93.24678080999996,44.97129731300004
SL 40081010001,-93.31833414599998,45.01318547600005
SL 40112010001,-93.59841296699994,44.98934182800008
SL 40112010002,-93.59622792499994,44.98932325000004
SL 4011201,-93.59467923199998,44.98954100200007
SL 40112010003,-93.59411487399996,44.99060521600006
SL 40112010004,-93.59406493099999,44.98857254400008
SL 40112010005,-93.59207486199995,44.98946381600007
SL 40112010006,-93.58966169399997,44.98946763100002
SL 50276361150,-93.26245690999997,44.98567462600005
SL 50276361215,-93.26228321299999,44.98576011800003
SL 50276361180,-93.26234595599999,44.98576199800004
SL 50276361140,-93.26251729099994,44.98569372600008
SL 50276361130,-93.26257388199997,44.98566440300004
SL 50276360855,-93.26302551699996,44.98547081300006
SL 50276360770,-93.26333936099996,44.98532862000008
SL 50276360735,-93.26351534499997,44.98525848600008
SL 50276360695,-93.26367647499995,44.98519120500004
SL 50276360640,-93.26384201199994,44.98511689500003
SL 50276360620,-93.26400328399995,44.98505051100005
SL 50276360360,-93.26475038899997,44.98479202300007
SL 50276360455,-93.26458929899997,44.98480305800007
SL 50276360565,-93.26420534699997,44.98496770000003
SL 50276360625,-93.26399941899996,44.98505817400007
SL 50276361095,-93.26280504799996,44.98600196100006
SL 50276361012,-93.26302527899998,44.98597521000005
SL 50276360875,-93.26326773499994,44.98579966200003
SL 50276360670,-93.26418646899998,44.98541520800006
SL 50276360650,-93.26427897399998,44.98537721200006
SL 50276360605,-93.26443319899994,44.98530658500005
SL 50276360575,-93.26452838199998,44.98526604300008
SL 50276361200,-93.26264170899998,44.98602165600005
SL 50276361195,-93.26257850699994,44.98596057100008
SL 50276361105,-93.26274138199994,44.98589211700005
SL 50276361100,-93.26278369299996,44.98595084500005
SL 50276361070,-93.26295304999996,44.98602090900005
SL 50276361010,-93.26306792299994,44.98596102800008
SL 50276360980,-93.26293690699998,44.98581018100003
SL 50276360985,-93.26299559999995,44.98586344800003
SL 50276361165,-93.26280418399995,44.98604293400007
SL 50276361230,-93.26261950399999,44.98612621200004
SL 50276361225,-93.26259300199996,44.98608953100006
SL 50276361203,-93.26268971799999,44.98604739000007
SL 50276361160,-93.26278523899998,44.98600543200007
SL 50276361080,-93.26289413099994,44.98595895000005
SL 50276361235,-93.26248354799998,44.98613787300008
SL 50276361075,-93.26291899999995,44.98597789800004
SL 50276361065,-93.26299003399998,44.98599289300006
SL 50276361005,-93.26302606099995,44.98593701100003
SL 50276360880,-93.26321653799994,44.98581955200007
SL 50276360845,-93.26331648599995,44.98577734400004
SL 50276360840,-93.26332422699994,44.98578553100003
SL 50276360830,-93.26340766399994,44.98573752200008
SL 50276360805,-93.26350452599996,44.98569505800003
SL 50276360785,-93.26360225599996,44.98565324000003
SL 50276360580,-93.26447322199994,44.98527497400005
SL 50276360535,-93.26466680799996,44.98518889600007
SL 50276360500,-93.26479465799997,44.98514225400004
SL 50276360410,-93.26495376399998,44.98506436700006
SL 50276361185,-93.26241483699994,44.98579930900007
SL 50276361125,-93.26265677499998,44.98579463400006
SL 50276361135,-93.26257911099998,44.98571822900004
SL 50276360945,-93.26270344199997,44.98555148100007
SL 50276360970,-93.26283509599995,44.98571509800007
SL 50276360860,-93.26296701299998,44.98548220000004
SL 50276360710,-93.26362485099997,44.98521943400004
SL 50276360745,-93.26343923999997,44.98529844800004
SL 50276360850,-93.26305081699996,44.98547363000006
SL 50276360655,-93.26381132999995,44.98513377900008
SL 50276361175,-93.26241878999997,44.98573195300003
SL 50276361190,-93.26248373099997,44.98586717100005
SL 50276361035,-93.26258709099994,44.98559532200005
SL 50276360960,-93.26277020299995,44.98564729700007
SL 50276361155,-93.26245511299999,44.98571407600008
SL 50276360870,-93.26294500499995,44.98552031600008
SL 50276360820,-93.26309165499998,44.98544586100007
SL 50276360750,-93.26341332599998,44.98530422900006
SL 50276360715,-93.26359220999996,44.98522583300007
SL 50276360660,-93.26375639399998,44.98515375700003
SL 50276360630,-93.26392702499999,44.98507867900003
SL 50276360600,-93.26409393699998,44.98500868100007
SL 50276360515,-93.26442048599995,44.98486611000004
SL 50276360425,-93.26486058199998,44.98495983600003
SL 50276360510,-93.26449129999997,44.98483527600007
SL 50276360555,-93.26430846099998,44.98492804400007
SL 50276360595,-93.26410981599997,44.98501135800007
SL 50276360635,-93.26391921799996,44.98509052600008
SL 50276360690,-93.26371517599995,44.98517060900008
SL 50276360730,-93.26353152799999,44.98525591100008
SL 50276360775,-93.26333942999997,44.98534232500003
SL 50276360815,-93.26316812099998,44.98541856700007
SL 50276360865,-93.26294578999995,44.98551026300004
SL 50276361145,-93.26248005399998,44.98568407000005
SL 50276361220,-93.26231066999998,44.98577434800006
SL 50276360420,-93.26493613699995,44.98502495100007
SL 50276360905,-93.26297509599999,44.98569412800003
SL 50276361020,-93.26281527499998,44.98577965000004
SL 51000301020,-93.27229946099999,45.01323839800006
SL 51000301005,-93.27253422399997,45.01323018700003
SL 51000300995,-93.27276285099998,45.01302328600008
SL 51000300985,-93.27299075799999,45.01319015600006
SL 51000300010,-93.28048084299996,45.01303855100008
SL 51000300005,-93.28056567899995,45.01322237300008
SL 50276360570,-93.26418536299997,44.98496157400007
SL 50276360530,-93.26433067799996,44.98490874300006
SL 50276360465,-93.26449254099998,44.98482621300008
SL 50276360435,-93.26463757099998,44.98477325000005
SL 50276360445,-93.26466457999999,44.98476515500005
SL 50276360460,-93.26469759999998,44.98492953800007
SL 50276360350,-93.26466820499996,44.98473437100006
SL 50276360525,-93.26439531999995,44.98487833800004
SL 50276360485,-93.26491650699995,44.98508049600008
SL 50276360385,-93.26504800299995,44.98508136500004
SL 50276360480,-93.26489303699998,44.98509277200003
SL 50276360400,-93.26498400899999,44.98509390100003
SL 50276360395,-93.26504985799994,44.98510497700005
SL 50276360560,-93.26425781599994,44.98494067400003
SL 50276360450,-93.26457630899995,44.98479315500003
SL 50276360440,-93.26461291699997,44.98478201100005
SL 50276360355,-93.26468739799998,44.98475329600006
SL 50276360390,-93.26505290699998,44.98508607300005
SL 50276360520,-93.26440735299997,44.98485900700007
SL 50276360475,-93.26472453999997,44.98496100400007
SL 50276360470,-93.26471464399998,44.98495168600004
SL 50276360430,-93.26478999199998,44.98492305400003
SL 50276360361,-93.26490577599998,44.98486308600008
SL 50276360380,-93.26506349099998,44.98507858300007
SL 50276360955,-93.26264482899995,44.98557369900004
SL 50276360935,-93.26278177799998,44.98559454900004
SL 50276360910,-93.26285594899997,44.98555289600006
SL 50276360810,-93.26318186499998,44.98540579100006
SL 50276361205,-93.26262401099996,44.98607812400007
SL 50276361170,-93.26271630299999,44.98603755900007
SL 50276361085,-93.26287592399996,44.98597228400007
SL 50276361000,-93.26302566099997,44.98590842000004
SL 50276360890,-93.26312734199996,44.98586027500005
SL 50276360885,-93.26320067699999,44.98583196900006
SL 50276360835,-93.26335772499999,44.98576253600004
SL 50276360825,-93.26343510699996,44.98572572300003
SL 50276360800,-93.26352567799995,44.98568670300006
SL 50276360780,-93.26361781099996,44.98564825200003
SL 50276360760,-93.26370382599998,44.98561304700007
SL 50276360755,-93.26377011799997,44.98557995000004
SL 50276360725,-93.26386559699995,44.98554894500006
SL 50276360705,-93.26393621799997,44.98552367600007
SL 50276360675,-93.26410578699995,44.98545130800005
SL 50276360615,-93.26435732899995,44.98533598300003
SL 50276360545,-93.26460355599994,44.98522859600007
SL 50276360540,-93.26468146999997,44.98520368900006
SL 50276360505,-93.26474211099998,44.98516373800004
SL 50276360495,-93.26484837899994,44.98512430200003
SL 50276361090,-93.26286751599997,44.98598355700005
SL 50276361093,-93.26283871099997,44.98599564700004
SL 50276360990,-93.26304860599998,44.98590689300005
SL 50276360925,-93.26311564999997,44.98586545100005
SL 50276360765,-93.26369324799998,44.98561678300007
SL 50276360740,-93.26379082799997,44.98557138800004
SL 50276360720,-93.26388603199996,44.98553451400005
SL 50276360680,-93.26401065599998,44.98549380600008
SL 50276360665,-93.26408353799997,44.98544602600003
SL 50276360645,-93.26418196399999,44.98540415900004
SL 50276360610,-93.26427626299994,44.98536130400004
SL 50276360590,-93.26437086999994,44.98531864100005
SL 50276360550,-93.26456698699997,44.98523680500006
SL 50276360490,-93.26485008799995,44.98511363900008
SL 50276360685,-93.26398700599998,44.98549078800005
SL 50276360795,-93.26323386199994,44.98538906900006
SL 50276360915,-93.26285101599996,44.98556146200008
SL 50276361028,-93.26263109099995,44.98558012400008
SL 50276361030,-93.26262457999997,44.98565705100003
SL 50276361040,-93.26261873799996,44.98565025400006
SL 50276361050,-93.26259805099994,44.98565545700006
SL 50276360920,-93.26281647099995,44.98558053100004
SL 50276360790,-93.26325596099997,44.98537017000007
SL 50276360940,-93.26275641799998,44.98560867100008
SL 50276360950,-93.26274160899999,44.98559885900005
SL 50276361045,-93.26260791299995,44.98564037100004
SL 50276361120,-93.26266060199998,44.98583090600005
SL 50276361110,-93.26269531799994,44.98586858300007
SL 50276361055,-93.26273457799994,44.98583245600003
SL 50276360975,-93.26292425699995,44.98575921400004
SL 50276360245,-93.26501666199994,44.98476046500008
SL 50276360220,-93.26510874199994,44.98485377100008
SL 50276360290,-93.26502537999994,44.98494608700003
SL 50276360320,-93.26471309699997,44.98465667900007
SL 50276360305,-93.26482767999994,44.98468548700004
SL 50276360190,-93.26492422599995,44.98464042900008
SL 50276360180,-93.26500397999996,44.98460373600005
SL 50276360014,-93.26558157399995,44.98430276700003
SL 50276360076,-93.26542052299999,44.98440106200007
SL 50276360120,-93.26520164599998,44.98452667300006
SL 50276360185,-93.26500716999999,44.98461485300004
SL 50276360310,-93.26481477099998,44.98469124300004
SL 50276360340,-93.26466816699997,44.98467890200004
SL 50276360145,-93.26536132699994,44.98474075400003
SL 50276360140,-93.26524676399998,44.98466815200004
SL 50276360330,-93.26470233299995,44.98467371300006
SL 50276360150,-93.26542012299996,44.98481569800003
SL 50276360230,-93.26505082399996,44.98482439300005
SL 50276360225,-93.26505728199999,44.98482984500004
SL 50276360160,-93.26536952299995,44.98488676300008
SL 50276360155,-93.26546476399994,44.98484428700004
SL 50276360115,-93.26556208399995,44.98479741100005
SL 50276360110,-93.26565113299995,44.98474759100003
SL 50276360084,-93.26574018399998,44.98469776900004
SL 50276360050,-93.26582510399999,44.98464500800003
SL 50276360020,-93.26590382599994,44.98458783600006
SL 50276360010,-93.26600118999994,44.98451893900005
SL 50276360275,-93.26509894299994,44.98501257200007
SL 50276360265,-93.26518873499998,44.98498209500008
SL 50276360205,-93.26527166199998,44.98494559500006
SL 50276360895,-93.26301174199995,44.98572298400006
SL 50276361060,-93.26296471099994,44.98594119500007
SL 50276360379,-93.26500355599995,44.98503605500008
SL 50276360235,-93.26502514199996,44.98480449100003
SL 50276360995,-93.26306943999998,44.98589524500005
SL 50276361115,-93.26268925599999,44.98585529900004
SL 50276360965,-93.26267200499996,44.98560340100005
SL 50276360900,-93.26300069699994,44.98571635500008
SL 50276360345,-93.26472173499997,44.98471062600004
SL 50276360379,-93.26499789899998,44.98504714100005
SL 50276360405,-93.26491979399998,44.98508424800008
SL 50276360325,-93.26470917499995,44.98466797400005
SL 50276360700,-93.26402253699996,44.98548192100003
SL 50276360300,-93.26484836299994,44.98467560500006
SL 50276360255,-93.26486438199998,44.98466686200004
SL 50276360125,-93.26510411899994,44.98456197700006
SL 50276360006,-93.26565948899997,44.98425080700008
SL 50276360045,-93.26550719099998,44.98435526800006
SL 50276360105,-93.26530054099999,44.98447934800004
SL 50276360130,-93.26510651499996,44.98457184000006
SL 50276360315,-93.26480420499996,44.98468138800007
SL 50276360335,-93.26470827399999,44.98467829200007
SL 50276360250,-93.26493594599998,44.98469607100003
SL 50276360135,-93.26515841099996,44.98460219600003
SL 50276360270,-93.26510953299999,44.98502439000004
SL 50276360285,-93.26506818999997,44.98502684900006
SL 50276360280,-93.26508534099997,44.98501906700005
SL 50276360260,-93.26517794599994,44.98497019200005
SL 50276360200,-93.26527338299996,44.98492550200007
SL 50276360215,-93.26518558399994,44.98491547300006
SL 50276360170,-93.26479959799997,44.98484966100006
SL 50276360165,-93.26535458799998,44.98490909700007
SL 50276360295,-93.26495018499998,44.98486837200005
SL 50276360085,-93.26526030899998,44.98436986800004
SL 50276360030,-93.26545827099994,44.98427434200005
SL 50276360065,-93.26536225699994,44.98432455100004
SL 50276360060,-93.26535881199999,44.98432212400007
SL 50276360040,-93.26546235099994,44.98427959300005
SL 50276360100,-93.26527003499996,44.98437693400007
SL 50276360055,-93.26525722899999,44.98436698400008
SL 50276360025,-93.26535582099996,44.98431922600003
SL 50276360095,-93.26546474499997,44.98428278800003
SL 50276360090,-93.26526557099999,44.98437317700007
SL 50276360036,-93.26546014799999,44.98427719700004
SL 50276360070,-93.26536698299998,44.98432736400008
SL 50276360195,-93.26491965699995,44.98465274600005
SL 50276360283,-93.26508974699999,44.98503795400006
SL 50276360952,-93.26272801899995,44.98558466100008
SL 5027636,-93.26189614899994,44.98592333700003
SL 41081020001,-93.45743776099994,45.13790182300005
SL 41081020002,-93.45737414399997,45.13785500800003
SL 41081020003,-93.45731330099994,45.13781367700005
SL 41081020004,-93.45724544699999,45.13777566000005
SL 41081020005,-93.45717760199994,45.13774426200007
SL 41081020006,-93.45712446199997,45.13771918600003
SL 41081020007,-93.45707231199998,45.13768475600006
SL 41081020008,-93.45701616199995,45.13765666000006
SL 41081020009,-93.45695766299997,45.13762029100008
SL 41081020010,-93.45690852299998,45.13758888100006
SL 41081020011,-93.45683833599998,45.13755417500005
SL 41081020012,-93.45678218299997,45.13752277000003
SL 41081020013,-93.45671488099998,45.13749263400007
SL 41081020014,-93.45665585299997,45.13746493200006
SL 41081020015,-93.45659501499995,45.13742856400006
SL 41081020016,-93.45653887299994,45.13740543300003
SL 41081020017,-93.45648038499996,45.13737733800008
SL 41081020018,-93.45640318899996,45.13734594600004
SL 41081020019,-93.45634703899998,45.13731784900006
SL 41081020020,-93.45628388099999,45.13729306700003
SL 41081020021,-93.45621839099994,45.13727490600007
SL 41081020022,-93.45616458599994,45.13725177300006
SL 41081020023,-93.45610142499999,45.13722533500004
SL 41081020024,-93.45605697499997,45.13720385100004
SL 41081020025,-93.45600550799998,45.13718071600005
SL 41081020026,-93.45595170099995,45.13715592800003
SL 41081020027,-93.45590491699994,45.13713775400004
SL 41081020028,-93.45586046199998,45.13711296000008
SL 41081020029,-93.45722789699994,45.13794406000005
SL 41081020030,-93.45718250099998,45.13791636100007
SL 41081020031,-93.45714271899999,45.13788990900008
SL 41081020032,-93.45710527899996,45.13786676600006
SL 41081020033,-93.45705614599996,45.13784032000007
SL 41081020034,-93.45701168599999,45.13781221600004
SL 41081020035,-93.45696488699997,45.13778411400006
SL 41081020036,-93.45691353199999,45.13775754200003
SL 41081020037,-93.45686428799996,45.13773619000006
SL 41081020038,-93.45681515699994,45.13771139800008
SL 41081020039,-93.45676830399998,45.13768355000008
SL 41081020040,-93.45672703499997,45.13764771100006
SL 41081020041,-93.45666287299997,45.13761751000004
SL 41081020042,-93.45660874899994,45.13759207600003
SL 41081020043,-93.45655580899995,45.13756719900005
SL 41081020044,-93.45650664699997,45.13754409600006
SL 41081020045,-93.45646450799995,45.13752429500005
SL 41081020046,-93.45641913399999,45.13750297200005
SL 41081020047,-93.45636997199995,45.13747987100004
SL 41081020048,-93.45632027499994,45.13745651700003
SL 41081020049,-93.45626065899995,45.13742850200003
SL 41081020050,-93.45619278799995,45.13738997100006
SL 41081020051,-93.45613120799999,45.13735825900005
SL 41081020052,-93.45606280399994,45.13733104600004
SL 41081020053,-93.45599979299999,45.13729865400006
SL 41081020054,-93.45594074199994,45.13727198300006
SL 41081020055,-93.45587287299998,45.13724226700003
SL 41081020056,-93.45581166899996,45.13721789300007
SL 41081020057,-93.45574281299997,45.13718508300008
SL 41081020058,-93.45567488899997,45.13715315300004
SL 4108102,-93.45730886999996,45.13800398500007
SL 50276360072,-93.26537192599994,44.98432567500004
SL 50276360378,-93.26499928999999,44.98504358700006
SL 50276360377,-93.26499345399998,44.98504272500003
SL 50276360376,-93.26499203599997,44.98504715100006
SL 50276360363,-93.26490007799998,44.98486520800003
SL 50276360364,-93.26489524299996,44.98486729800004
SL 50276360365,-93.26488987099998,44.98486938700006
SL 50276360366,-93.26488503699994,44.98487109600006
SL 50276360367,-93.26487885899996,44.98487375700006
SL 50276360368,-93.26486089199994,44.98486688200006
SL 50276360369,-93.26486164099998,44.98489449800007
SL 50276360370,-93.26486808699997,44.98489202900004
SL 50276360371,-93.26486997999996,44.98488441300003
SL 50276360372,-93.26486275599996,44.98487374000007
SL 50276360373,-93.26485175599998,44.98487220400006
SL 50276360374,-93.26484959499999,44.98487924900007
SL 50276360375,-93.26485762599998,44.98488916200006
SL 50276360346,-93.26472209199994,44.98470543200006
SL 50276360347,-93.26471528199994,44.98470530500003
SL 50276360348,-93.26471604399995,44.98470955500005
SL 50276360966,-93.26267408999996,44.98559779500005
SL 50276360967,-93.26266714899998,44.98559607400006
SL 50276360968,-93.26266421999998,44.98560099900004
SL 50276361013,-93.26278052099997,44.98577953900008
SL 50276361014,-93.26278414899997,44.98577768600006
SL 50276361015,-93.26278777499994,44.98577597600007
SL 50276361016,-93.26279140299994,44.98577412300006
SL 50276361017,-93.26279583399997,44.98577227100003
SL 50276361018,-93.26279946099999,44.98577070400006
SL 50276361019,-93.26281299799996,44.98574600600006
SL 50276361021,-93.26282661899995,44.98577773100004
SL 50276361022,-93.26282865899998,44.98576502100008
SL 50276361023,-93.26281982299997,44.98575529800007
SL 50276361024,-93.26280553399994,44.98575399700007
SL 50276361025,-93.26280229499997,44.98576270700005
SL 50276361026,-93.26281032599996,44.98577257100004
SL 50276361061,-93.26297035299996,44.98592785500006
SL 50276361062,-93.26295442099996,44.98592605200002
SL 50276361063,-93.26295272399994,44.98593557300006
SL 50276360022,-93.26572331899996,44.98455068000004
SL 50276360019,-93.26577707199999,44.98451264300007
SL 50276360016,-93.26584759599996,44.98447462400003
SL 50276360017,-93.26569887099998,44.98436686300005
SL 50276360018,-93.26564645399998,44.98440775700004
SL 50276360024,-93.26557995199994,44.98444816000006
SL 50276360381,-93.26498773099996,44.98504217600004
SL 50276360349,-93.26472059299994,44.98471284100003
SL 50276361064,-93.26296011099998,44.98592052400005
SL 50276360969,-93.26266694199995,44.98560519100005
SL 50276360077,-93.26546036799994,44.98451673700004
SL 50276360078,-93.26561010899997,44.98461973900004
SL 50276360079,-93.26539992499994,44.98454595800007
SL 50276360080,-93.26554661799997,44.98466252600008
SL 50276360081,-93.26533243599994,44.98457517100007
SL 50276360082,-93.26548212599994,44.98470317000005
SL 50276361002,-93.26305805899995,44.98593918800003
SL 50276360382,-93.26510727799996,44.98508869600005
SL 50276361240,-93.26225775599994,44.98584208500006
SL 401460301,-93.57390793099995,44.98496593000004
SL 401460302,-93.57371711299999,44.98494978300005
SL 401460303,-93.57391100699994,44.98511594200005
SL 401460304,-93.57372534899997,44.98510161700005
SL 401460305,-93.57390891999995,44.98526413400003
SL 401460306,-93.57374131899996,44.98525343700004
SL 401460307,-93.57390948999995,44.98543610500008
SL 401460308,-93.57373929299996,44.98541992400004
SL 401460309,-93.57391522199998,44.98560989600003
SL 401460310,-93.57374244599998,44.98559371900006
SL 401460311,-93.57391838199999,44.98578552100003
SL 401460312,-93.57374819599994,44.98577299900006
SL 401460313,-93.57391895199999,44.98595749200007
SL 401460314,-93.57375390899995,44.98594130200007
SL 401460315,-93.57394014599998,44.98612942800003
SL 401460316,-93.57374932899995,44.98611511100006
SL 401460317,-93.57396135699997,44.98630685300003
SL 401460318,-93.57374990499994,44.98628891100003
SL 4014603,-93.57397125399996,44.98641276100005
SL 40015030026,-93.53084279799998,44.97370992900005
SL 4001503,-93.53721601399997,44.97076988500004
